old_path,disposition,target_topic_id,target_path,wave,rationale
docs/ea-masterclass/module-03-proposal-lifecycle/index.md,MIGRATE,ea-masterclass-03-proposal-lifecycle,docs/learning-paths/03-ea-masterclass-03-proposal-lifecycle.md,8,EA masterclass module -> learning-paths domain per taxonomy (persona journeys + EA masterclass modules).
docs/ea-masterclass/module-04-technology-investment/index.md,MIGRATE,ea-masterclass-04-technology-investment,docs/learning-paths/04-ea-masterclass-04-technology-investment.md,8,EA masterclass module -> learning-paths domain per taxonomy (persona journeys + EA masterclass modules).
docs/ea-masterclass/module-05-ai-investment-strategy/index.md,MIGRATE,ea-masterclass-05-ai-investment-strategy,docs/learning-paths/05-ea-masterclass-05-ai-investment-strategy.md,8,EA masterclass module -> learning-paths domain per taxonomy (persona journeys + EA masterclass modules).
docs/ea-masterclass/module-06-business-case/index.md,MIGRATE,ea-masterclass-06-business-case,docs/learning-paths/06-ea-masterclass-06-business-case.md,8,EA masterclass module -> learning-paths domain per taxonomy (persona journeys + EA masterclass modules).
docs/ea-masterclass/module-07-proposal-writing/index.md,MIGRATE,ea-masterclass-07-proposal-writing,docs/learning-paths/07-ea-masterclass-07-proposal-writing.md,8,EA masterclass module -> learning-paths domain per taxonomy (persona journeys + EA masterclass modules).
docs/ea-masterclass/module-08-financial-literacy/index.md,MIGRATE,ea-masterclass-08-financial-literacy,docs/learning-paths/08-ea-masterclass-08-financial-literacy.md,8,EA masterclass module -> learning-paths domain per taxonomy (persona journeys + EA masterclass modules).
docs/ea-masterclass/module-09-enterprise-ai-architecture/index.md,MIGRATE,ea-masterclass-09-enterprise-ai-architecture,docs/learning-paths/09-ea-masterclass-09-enterprise-ai-architecture.md,8,EA masterclass module -> learning-paths domain per taxonomy (persona journeys + EA masterclass modules).
docs/ea-masterclass/module-10-governance/index.md,MIGRATE,ea-masterclass-10-governance,docs/learning-paths/10-ea-masterclass-10-governance.md,8,EA masterclass module -> learning-paths domain per taxonomy (persona journeys + EA masterclass modules).
docs/ea-masterclass/module-11-executive-communication/index.md,MIGRATE,ea-masterclass-11-executive-communication,docs/learning-paths/11-ea-masterclass-11-executive-communication.md,8,EA masterclass module -> learning-paths domain per taxonomy (persona journeys + EA masterclass modules).
docs/ea-masterclass/module-12-ai-consulting/index.md,MIGRATE,ea-masterclass-12-ai-consulting,docs/learning-paths/12-ea-masterclass-12-ai-consulting.md,8,EA masterclass module -> learning-paths domain per taxonomy (persona journeys + EA masterclass modules).
docs/ea-masterclass/module-13-case-studies/energy-utilities.md,TRACK,case-study-ea-energy-utilities,docs/assets/08-case-study-ea-energy-utilities.md,8,Case study -> assets track per doctrine.
docs/ea-masterclass/module-13-case-studies/global-bank.md,TRACK,case-study-ea-global-bank,docs/assets/09-case-study-ea-global-bank.md,8,Case study -> assets track per doctrine.
docs/ea-masterclass/module-13-case-studies/government.md,TRACK,case-study-ea-government,docs/assets/10-case-study-ea-government.md,8,Case study -> assets track per doctrine.
docs/ea-masterclass/module-13-case-studies/healthcare.md,TRACK,case-study-ea-healthcare,docs/assets/11-case-study-ea-healthcare.md,8,Case study -> assets track per doctrine.
docs/ea-masterclass/module-13-case-studies/index.md,MERGE-INTO,hub-assets,docs/assets/index.md,8,Redundant nested case-studies index; one hub per domain rule — folds into hub-assets.
docs/ea-masterclass/module-13-case-studies/manufacturing.md,TRACK,case-study-ea-manufacturing,docs/assets/12-case-study-ea-manufacturing.md,8,Case study -> assets track per doctrine.
docs/ea-masterclass/module-13-case-studies/retail.md,TRACK,case-study-ea-retail,docs/assets/13-case-study-ea-retail.md,8,Case study -> assets track per doctrine.
docs/ea-masterclass/module-13-case-studies/telecom.md,TRACK,case-study-ea-telecom,docs/assets/14-case-study-ea-telecom.md,8,Case study -> assets track per doctrine.
docs/ea-masterclass/module-14-mentoring/index.md,MIGRATE,ea-masterclass-14-mentoring,docs/learning-paths/13-ea-masterclass-14-mentoring.md,8,EA masterclass module -> learning-paths domain per taxonomy (persona journeys + EA masterclass modules).
docs/ea-masterclass/module-15-distinguished-architect/architecture-leadership.md,MIGRATE,ea-masterclass-15-architecture-leadership,docs/learning-paths/15-ea-masterclass-15-architecture-leadership.md,8,EA masterclass module 15 (Distinguished Architect) sub-guide.
docs/ea-masterclass/module-15-distinguished-architect/executive-presence.md,MIGRATE,ea-masterclass-15-executive-presence,docs/learning-paths/16-ea-masterclass-15-executive-presence.md,8,EA masterclass module 15 (Distinguished Architect) sub-guide.
docs/ea-masterclass/module-15-distinguished-architect/fortune100-modernisation.md,MIGRATE,ea-masterclass-15-fortune100-modernisation,docs/learning-paths/17-ea-masterclass-15-fortune100-modernisation.md,8,EA masterclass module 15 (Distinguished Architect) sub-guide.
docs/ea-masterclass/module-15-distinguished-architect/index.md,MIGRATE,ea-masterclass-15-distinguished-architect,docs/learning-paths/14-ea-masterclass-15-distinguished-architect.md,8,EA masterclass module 15 overview.
docs/ea-masterclass/module-15-distinguished-architect/strategic-thinking.md,MIGRATE,ea-masterclass-15-strategic-thinking,docs/learning-paths/18-ea-masterclass-15-strategic-thinking.md,8,EA masterclass module 15 (Distinguished Architect) sub-guide.
docs/ea-masterclass/transcripts/bank-discovery-workshop.md,TRACK,transcript-bank-discovery-workshop,docs/assets/15-transcript-bank-discovery-workshop.md,8,Transcript -> assets track per doctrine.
docs/ea-masterclass/transcripts/healthcare-executive-presentation.md,TRACK,transcript-healthcare-executive-presentation,docs/assets/16-transcript-healthcare-executive-presentation.md,8,Transcript -> assets track per doctrine.
docs/ea-masterclass/transcripts/index.md,MERGE-INTO,hub-assets,docs/assets/index.md,8,Redundant nested transcripts index; one hub per domain rule — folds into hub-assets.
docs/ea-masterclass/transcripts/manufacturing-arb-review.md,TRACK,transcript-manufacturing-arb-review,docs/assets/17-transcript-manufacturing-arb-review.md,8,Transcript -> assets track per doctrine.
docs/ea-masterclass/transcripts/retail-proposal-negotiation.md,TRACK,transcript-retail-proposal-negotiation,docs/assets/18-transcript-retail-proposal-negotiation.md,8,Transcript -> assets track per doctrine.
docs/enterprise-ai-report/index.md,MERGE-INTO,hub-strategy,docs/strategy/index.md,1,Nested section/subfolder index; one hub per domain rule — folds into hub-strategy.
docs/enterprise-ai-report/part-01-evolution.md,SPLIT,part-01-evolution,docs/strategy/11-part-01-evolution.md,1,"Section default (enterprise-ai-report -> strategy). [SPLIT part 1/2: over 2000-word limit, split per migration/split-plans/split-part-01-evolution.md]"
docs/enterprise-ai-report/part-02-operating-models.md,SPLIT,part-02-operating-models,docs/strategy/12-part-02-operating-models.md,1,"Section default (enterprise-ai-report -> strategy). [SPLIT part 1/3: over 2000-word limit, split per migration/split-plans/split-part-02-operating-models.md]"
docs/enterprise-ai-report/part-03-ai-delivery-lifecycle.md,MIGRATE,part-03-ai-delivery-lifecycle,docs/strategy/13-part-03-ai-delivery-lifecycle.md,1,Section default (enterprise-ai-report -> strategy).
docs/enterprise-ai-report/part-04-genai-delivery.md,MIGRATE,part-04-genai-delivery,docs/strategy/14-part-04-genai-delivery.md,1,Section default (enterprise-ai-report -> strategy).
docs/enterprise-ai-report/part-05-agentic-lifecycle.md,MIGRATE,part-05-agentic-lifecycle,docs/strategy/15-part-05-agentic-lifecycle.md,1,Section default (enterprise-ai-report -> strategy).
docs/enterprise-ai-report/part-06-governance.md,MIGRATE,part-06-governance,docs/strategy/16-part-06-governance.md,1,Section default (enterprise-ai-report -> strategy).
docs/enterprise-ai-report/part-07-platform-operating-model.md,MIGRATE,part-07-platform-operating-model,docs/strategy/17-part-07-platform-operating-model.md,1,Section default (enterprise-ai-report -> strategy).
docs/enterprise-ai-report/part-08-organizational-roles.md,SPLIT,part-08-organizational-roles,docs/strategy/18-part-08-organizational-roles.md,1,"Section default (enterprise-ai-report -> strategy). [SPLIT part 1/4: over 2000-word limit, split per migration/split-plans/split-part-08-organizational-roles.md]"
docs/enterprise-ai-report/part-09-operating-processes.md,SPLIT,part-09-operating-processes,docs/strategy/19-part-09-operating-processes.md,1,"Section default (enterprise-ai-report -> strategy). [SPLIT part 1/3: over 2000-word limit, split per migration/split-plans/split-part-09-operating-processes.md]"
docs/enterprise-ai-report/part-10-service-catalog.md,SPLIT,part-10-service-catalog,docs/strategy/20-part-10-service-catalog.md,1,"Section default (enterprise-ai-report -> strategy). [SPLIT part 1/3: over 2000-word limit, split per migration/split-plans/split-part-10-service-catalog.md]"
docs/enterprise-ai-report/part-11-devsecops.md,MIGRATE,part-11-devsecops,docs/strategy/21-part-11-devsecops.md,1,Section default (enterprise-ai-report -> strategy).
docs/enterprise-ai-report/part-12-responsible-ai.md,MIGRATE,part-12-responsible-ai,docs/strategy/22-part-12-responsible-ai.md,1,Section default (enterprise-ai-report -> strategy).
docs/enterprise-ai-report/part-13-security-model.md,MIGRATE,part-13-security-model,docs/strategy/23-part-13-security-model.md,1,Section default (enterprise-ai-report -> strategy).
docs/enterprise-ai-report/part-14-observability.md,MIGRATE,part-14-observability,docs/strategy/24-part-14-observability.md,1,Section default (enterprise-ai-report -> strategy).
docs/enterprise-ai-report/part-15-enterprise-architecture.md,MIGRATE,part-15-enterprise-architecture,docs/strategy/25-part-15-enterprise-architecture.md,1,Section default (enterprise-ai-report -> strategy).
docs/enterprise-ai-report/part-16-financial-model.md,MIGRATE,part-16-financial-model,docs/strategy/26-part-16-financial-model.md,1,Section default (enterprise-ai-report -> strategy).
docs/enterprise-ai-report/part-17-transformation-roadmap.md,MIGRATE,part-17-transformation-roadmap,docs/strategy/27-part-17-transformation-roadmap.md,1,Section default (enterprise-ai-report -> strategy).
docs/enterprise-ai-report/part-18-case-studies.md,MIGRATE,part-18-case-studies,docs/strategy/28-part-18-case-studies.md,1,Section default (enterprise-ai-report -> strategy).
docs/enterprise-ai-report/part-19-deliverables.md,MIGRATE,part-19-deliverables,docs/strategy/29-part-19-deliverables.md,1,Section default (enterprise-ai-report -> strategy).
docs/enterprise-ai-report/part-20-greenfield-vs-brownfield.md,MIGRATE,part-20-greenfield-vs-brownfield,docs/strategy/30-part-20-greenfield-vs-brownfield.md,1,Section default (enterprise-ai-report -> strategy).
docs/enterprise-ai-report/part-21-agentic-process-blueprint.md,SPLIT,part-21-agentic-process-blueprint,docs/strategy/31-part-21-agentic-process-blueprint.md,1,"Section default (enterprise-ai-report -> strategy). [SPLIT part 1/2: over 2000-word limit, split per migration/split-plans/split-part-21-agentic-process-blueprint.md]"
docs/enterprise-architecture/ai-architecture/AI-FinOps-Cost-Management-Guide.md,MIGRATE,finops-cost-management-overview,docs/operations/03-finops-cost-management-overview.md,8,FinOps unifies under operations; umbrella cost-management/token-economics guide.
docs/enterprise-architecture/ai-architecture/AI-Value-Stream-Mapping.md,MIGRATE,ai-value-stream-mapping,docs/architecture/36-ai-value-stream-mapping.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/ai-architecture/ART-Framework-Agentic-AI-Execution.md,MIGRATE,art-framework-agentic-ai-execution,docs/architecture/37-art-framework-agentic-ai-execution.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/ai-architecture/AgentOps-Production-Guide.md,MIGRATE,agentops-production-guide,docs/architecture/38-agentops-production-guide.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/ai-architecture/a2a-enterprise-security-governance-guide.md,MIGRATE,a2a-security-governance,docs/trust/02-a2a-security-governance.md,7,"Standalone guide whose primary subject is A2A security/governance -> trust, not part of a numbered series."
docs/enterprise-architecture/ai-architecture/agent-as-tool-composition.md,MIGRATE,agent-as-tool-composition,docs/architecture/39-agent-as-tool-composition.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/ai-architecture/agent-communication-identity-gateway.md,MIGRATE,agent-communication-identity-gateway,docs/trust/03-agent-communication-identity-gateway.md,7,Primary subject is identity & authorization -> trust (identity-authz).
docs/enterprise-architecture/ai-architecture/agent-interoperability-orchestration.md,MIGRATE,agent-interoperability-orchestration,docs/architecture/40-agent-interoperability-orchestration.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/ai-architecture/agent-memory-planning-architecture.md,MIGRATE,agent-memory-planning-architecture,docs/architecture/41-agent-memory-planning-architecture.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/ai-architecture/agent-reliability-engineering.md,MIGRATE,agent-reliability-engineering,docs/architecture/42-agent-reliability-engineering.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/ai-architecture/agentic-ai-reliability-observability-governance.md,MIGRATE,agentic-ai-reliability-observability-governance,docs/architecture/43-agentic-ai-reliability-observability-governance.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/ai-architecture/agentic-ai-security-guardrails.md,MIGRATE,agentic-ai-security-guardrails,docs/trust/04-agentic-ai-security-guardrails.md,7,Standalone guide whose primary subject is security guardrails -> trust.
docs/enterprise-architecture/ai-architecture/agentic-ai-security-identity.md,MIGRATE,agentic-ai-security-identity,docs/trust/05-agentic-ai-security-identity.md,7,Standalone guide whose primary subject is agent identity/security -> trust.
docs/enterprise-architecture/ai-architecture/ai-finops-budget-governance.md,MIGRATE,finops-budget-governance,docs/operations/04-finops-budget-governance.md,8,"FinOps unifies under operations per doctrine; distinct sub-topic (budget governance, quotas & cost guardrails), not a duplicate of the other FinOps pages."
docs/enterprise-architecture/ai-architecture/ai-finops-capacity-forecasting.md,MIGRATE,finops-capacity-forecasting,docs/operations/05-finops-capacity-forecasting.md,8,"FinOps unifies under operations per doctrine; distinct sub-topic (capacity planning & cost forecasting), not a duplicate of the other FinOps pages."
docs/enterprise-architecture/ai-architecture/ai-finops-chargeback-attribution.md,MIGRATE,finops-chargeback-attribution,docs/operations/06-finops-chargeback-attribution.md,8,"FinOps unifies under operations per doctrine; distinct sub-topic (cost attribution, chargeback & showback), not a duplicate of the other FinOps pages."
docs/enterprise-architecture/ai-architecture/ai-finops-infrastructure-optimization.md,MIGRATE,finops-infrastructure-optimization,docs/operations/07-finops-infrastructure-optimization.md,8,"FinOps unifies under operations per doctrine; distinct sub-topic (infrastructure cost optimization (GPU/K8s/serverless)), not a duplicate of the other FinOps pages."
docs/enterprise-architecture/ai-architecture/ai-finops-maturity-model.md,MIGRATE,finops-maturity-model,docs/operations/08-finops-maturity-model.md,8,"FinOps unifies under operations per doctrine; distinct sub-topic (FinOps maturity model), not a duplicate of the other FinOps pages."
docs/enterprise-architecture/ai-architecture/ai-finops-multi-agent-cost-propagation.md,MIGRATE,finops-multiagent-cost-propagation,docs/operations/09-finops-multiagent-cost-propagation.md,8,"FinOps unifies under operations per doctrine; distinct sub-topic (multi-agent cost propagation), not a duplicate of the other FinOps pages."
docs/enterprise-architecture/ai-architecture/ai-finops-rag-mcp-a2a-economics.md,MIGRATE,finops-rag-mcp-a2a-economics,docs/operations/10-finops-rag-mcp-a2a-economics.md,8,"FinOps unifies under operations per doctrine; distinct sub-topic (RAG/MCP/A2A economics), not a duplicate of the other FinOps pages."
docs/enterprise-architecture/ai-architecture/ai-finops-unit-economics-kpis.md,MIGRATE,finops-unit-economics-kpis,docs/operations/11-finops-unit-economics-kpis.md,8,"FinOps unifies under operations per doctrine; distinct sub-topic (unit economics, KPI framework & executive dashboard), not a duplicate of the other FinOps pages."
docs/enterprise-architecture/ai-architecture/ai-harness-architecture-orchestration.md,MIGRATE,ai-harness-architecture-orchestration,docs/architecture/44-ai-harness-architecture-orchestration.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/ai-architecture/drift-detection-guide.md,MIGRATE,drift-detection-guide,docs/architecture/45-drift-detection-guide.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/ai-architecture/end-to-end-traceability-guide.md,MIGRATE,end-to-end-traceability-guide,docs/architecture/46-end-to-end-traceability-guide.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/ai-architecture/enterprise-agent-reference-architectures.md,MIGRATE,enterprise-agent-reference-architectures,docs/architecture/47-enterprise-agent-reference-architectures.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/ai-architecture/enterprise-ai-architect-foundations.md,SPLIT,enterprise-ai-architect-foundations,docs/architecture/48-enterprise-ai-architect-foundations.md,2,"Section default (enterprise-architecture -> architecture). [SPLIT part 1/2: over 6000-word reference-architecture ceiling]"
docs/enterprise-architecture/ai-architecture/enterprise-ai-architecture-patterns.md,MIGRATE,enterprise-ai-architecture-patterns,docs/architecture/49-enterprise-ai-architecture-patterns.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/ai-architecture/enterprise-ai-comparative-matrices-2026.md,MIGRATE,enterprise-ai-comparative-matrices-2026,docs/architecture/50-enterprise-ai-comparative-matrices-2026.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/ai-architecture/enterprise-ai-governance-compliance.md,SPLIT,enterprise-ai-governance-compliance,docs/architecture/51-enterprise-ai-governance-compliance.md,2,"Section default (enterprise-architecture -> architecture). [SPLIT part 1/2: over 6000-word reference-architecture ceiling]"
docs/enterprise-architecture/ai-architecture/enterprise-ai-skills-assessment.md,SPLIT,enterprise-ai-skills-assessment,docs/architecture/52-enterprise-ai-skills-assessment.md,2,"Section default (enterprise-architecture -> architecture). [SPLIT part 1/2: over 6000-word reference-architecture ceiling]"
docs/enterprise-architecture/ai-architecture/enterprise-aiops-guide.md,SPLIT,enterprise-aiops-guide,docs/architecture/53-enterprise-aiops-guide.md,2,"Section default (enterprise-architecture -> architecture). [SPLIT part 1/2: over 6000-word reference-architecture ceiling]"
docs/enterprise-architecture/ai-architecture/enterprise-multi-model-ai-strategy.md,SPLIT,enterprise-multi-model-ai-strategy,docs/architecture/54-enterprise-multi-model-ai-strategy.md,2,"Section default (enterprise-architecture -> architecture). [SPLIT part 1/3: over 6000-word reference-architecture ceiling]"
docs/enterprise-architecture/ai-architecture/governance-propagation-chain.md,MIGRATE,governance-propagation-chain,docs/architecture/55-governance-propagation-chain.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/ai-architecture/index.md,MERGE-INTO,hub-architecture,docs/architecture/index.md,2,Nested section/subfolder index; one hub per domain rule — folds into hub-architecture.
docs/enterprise-architecture/ai-architecture/kill-switch-architecture.md,MIGRATE,kill-switch-architecture,docs/architecture/56-kill-switch-architecture.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/ai-architecture/machine-readable-ea.md,MIGRATE,machine-readable-ea,docs/architecture/57-machine-readable-ea.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/ai-architecture/mcp-a2a-protocol-deep-dive.md,MIGRATE,mcp-a2a-protocol-deep-dive,docs/architecture/58-mcp-a2a-protocol-deep-dive.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/ai-architecture/multi-agent-topology-patterns.md,MIGRATE,multi-agent-topology-patterns,docs/architecture/59-multi-agent-topology-patterns.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/architectural-review-board/Volume10_Collaborative_Use_Case_Transcripts.md,TRACK,transcript-arb-collaborative-use-cases,docs/assets/52-transcript-arb-collaborative-use-cases.md,8,Transcript content -> assets track per doctrine.
docs/enterprise-architecture/architectural-review-board/Volume1_Governance_Ecosystem_Operating_Models.md,MIGRATE,volume1-governance-ecosystem-operating-models,docs/architecture/60-volume1-governance-ecosystem-operating-models.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/architectural-review-board/Volume2_Economics_Decision_Science.md,MIGRATE,volume2-economics-decision-science,docs/architecture/61-volume2-economics-decision-science.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/architectural-review-board/Volume3_Knowledge_Management_Capability_Mapping.md,MIGRATE,volume3-knowledge-management-capability-mapping,docs/architecture/62-volume3-knowledge-management-capability-mapping.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/architectural-review-board/Volume4_Artifact_Catalog_Quality_Attributes.md,MIGRATE,volume4-artifact-catalog-quality-attributes,docs/architecture/63-volume4-artifact-catalog-quality-attributes.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/architectural-review-board/Volume5_Review_Questions_Scorecards.md,MIGRATE,volume5-review-questions-scorecards,docs/architecture/64-volume5-review-questions-scorecards.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/architectural-review-board/Volume6_Banking_Industry_DeepDive.md,MIGRATE,volume6-banking-industry-deepdive,docs/architecture/65-volume6-banking-industry-deepdive.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/architectural-review-board/Volume7_AI_Native_ARB_Case_Studies.md,MIGRATE,volume7-ai-native-arb-case-studies,docs/architecture/66-volume7-ai-native-arb-case-studies.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/architectural-review-board/Volume8_Implementation_Accelerator_Kit.md,TRACK,template-arb-implementation-accelerator-kit,docs/assets/53-template-arb-implementation-accelerator-kit.md,8,Title-led 'Templates' content -> assets track per doctrine.
docs/enterprise-architecture/architectural-review-board/Volume9_Enterprise_Reference_Repository.md,MIGRATE,volume9-enterprise-reference-repository,docs/architecture/67-volume9-enterprise-reference-repository.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/architectural-review-board/index.md,MERGE-INTO,hub-architecture,docs/architecture/index.md,2,Nested section/subfolder index; one hub per domain rule — folds into hub-architecture.
docs/enterprise-architecture/best-practices/EA_BestPractices_Jargon.md,MIGRATE,ea-bestpractices-jargon,docs/architecture/68-ea-bestpractices-jargon.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/best-practices/EA_Glossary_CheatSheet.md,MIGRATE,ea-glossary-cheatsheet,docs/architecture/69-ea-glossary-cheatsheet.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/best-practices/index.md,MERGE-INTO,hub-architecture,docs/architecture/index.md,2,Nested section/subfolder index; one hub per domain rule — folds into hub-architecture.
docs/enterprise-architecture/framework/EA_Soft_Skills_Interview_Master_Guide.md,TRACK,ea-soft-skills-interview-master-guide,docs/career/44-ea-soft-skills-interview-master-guide.md,8,Interview/soft-skills content -> career track per doctrine.
docs/enterprise-architecture/framework/Executive_Communication_Framework_Guide.md,MIGRATE,executive-communication-framework-guide,docs/architecture/70-executive-communication-framework-guide.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/index.md,MERGE-INTO,hub-architecture,docs/architecture/index.md,2,Nested section/subfolder index; one hub per domain rule — folds into hub-architecture.
docs/enterprise-architecture/process/EA_Mastery_Guide.md,SPLIT,ea-mastery-guide,docs/architecture/71-ea-mastery-guide.md,2,"Section default (enterprise-architecture -> architecture). [SPLIT part 1/2: over 6600-word hard cap even as reference-architecture, discovered mid-migration, split per migration/split-plans/split-ea-mastery-guide.md]"
docs/enterprise-architecture/process/EA_Mastery_Guide.md,SPLIT,ea-mastery-guide-part2,docs/architecture/parts/35-ea-mastery-guide-part2.md,2,[SPLIT part 2/2 of ea-mastery-guide]
docs/enterprise-architecture/process/EA_Real_Life_Transcript.md,TRACK,transcript-ea-real-life,docs/assets/54-transcript-ea-real-life.md,8,Transcript -> assets track per doctrine.
docs/enterprise-architecture/process/Enterprise_AI_Architect_Bible_2026.md,MIGRATE,enterprise-ai-architect-bible-2026,docs/architecture/72-enterprise-ai-architect-bible-2026.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/process/Enterprise_AI_Architect_Deep_Dive_Guide.md,DROP,,,,"Monolith (441 words) superseded by its own Part1-4 split — monolith+parts doctrine: keep parts, drop monolith."
docs/enterprise-architecture/process/Enterprise_AI_Architect_Deep_Dive_Guide_Part1_Foundation.md,MIGRATE,ea-architect-deep-dive-foundation,docs/architecture/05-ea-architect-deep-dive-foundation.md,2,"EA Architect Deep Dive, part 1 of 4 (foundation)."
docs/enterprise-architecture/process/Enterprise_AI_Architect_Deep_Dive_Guide_Part2_Five_Arenas.md,SPLIT,ea-architect-deep-dive-five-arenas,docs/architecture/06-ea-architect-deep-dive-five-arenas.md,2,"EA Architect Deep Dive, part 2 of 4 (five arenas). [SPLIT part 1/2: over 6600-word hard cap once faithfully transcribed with required mermaid diagram, discovered mid-migration, split per migration/split-plans/split-ea-architect-deep-dive-five-arenas.md]"
docs/enterprise-architecture/process/Enterprise_AI_Architect_Deep_Dive_Guide_Part2_Five_Arenas.md,SPLIT,ea-architect-deep-dive-five-arenas-part2,docs/architecture/parts/37-ea-architect-deep-dive-five-arenas-part2.md,2,[SPLIT part 2/2 of ea-architect-deep-dive-five-arenas]
docs/enterprise-architecture/process/Enterprise_AI_Architect_Deep_Dive_Guide_Part3_Toolkit_Practice.md,MIGRATE,ea-architect-deep-dive-toolkit-practice,docs/architecture/07-ea-architect-deep-dive-toolkit-practice.md,2,"EA Architect Deep Dive, part 3 of 4 (toolkit & practice)."
docs/enterprise-architecture/process/Enterprise_AI_Architect_Deep_Dive_Guide_Part4_Measurement_Growth.md,MIGRATE,ea-architect-deep-dive-measurement-growth,docs/architecture/08-ea-architect-deep-dive-measurement-growth.md,2,"EA Architect Deep Dive, part 4 of 4 (measurement & growth)."
docs/enterprise-architecture/process/Enterprise_Agentic_AI_Architecture_Playbook_2026.md,MIGRATE,enterprise-agentic-ai-architecture-playbook-2026,docs/architecture/73-enterprise-agentic-ai-architecture-playbook-2026.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/process/ai-solution-lifecycle-deliverables.md,MIGRATE,ai-solution-lifecycle-deliverables,docs/architecture/74-ai-solution-lifecycle-deliverables.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/process/enterprise-technology-selection-framework.md,MIGRATE,enterprise-technology-selection-framework,docs/architecture/75-enterprise-technology-selection-framework.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/process/index.md,MERGE-INTO,hub-architecture,docs/architecture/index.md,2,Nested section/subfolder index; one hub per domain rule — folds into hub-architecture.
docs/enterprise-architecture/specialization/AI_Invoice_Auditor_Architecture_v5.md,MIGRATE,ai-invoice-auditor-architecture,docs/architecture/76-ai-invoice-auditor-architecture.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/specialization/AI_Transformation_Consultant_Toolkit_2026.md,MIGRATE,ai-transformation-consultant-toolkit-2026,docs/architecture/77-ai-transformation-consultant-toolkit-2026.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/specialization/AKES_Addendum_Document_Update_and_Versioning.md,MIGRATE,akes-addendum-document-update-and-versioning,docs/architecture/78-akes-addendum-document-update-and-versioning.md,2,Section default (enterprise-architecture -> architecture).
docs/enterprise-architecture/specialization/APEX_EA_Final.md,DROP,,,,"Monolith (1038 words) superseded by its own Part1-4 split — monolith+parts doctrine: keep parts, drop monolith."
docs/enterprise-architecture/specialization/APEX_EA_Final_Part1_Team_Structure_RACI.md,MIGRATE,apex-ea-team-structure-raci,docs/architecture/09-apex-ea-team-structure-raci.md,2,"APEX EA, part 1 of 4 (team structure & RACI)."
docs/enterprise-architecture/specialization/APEX_EA_Final_Part2_AI_DLC_Methodology_Foundation_Architecture.md,MIGRATE,apex-ea-aidlc-methodology,docs/architecture/10-apex-ea-aidlc-methodology.md,2,"APEX EA, part 2 of 4 (AI-DLC methodology & foundation architecture)."
docs/enterprise-architecture/specialization/APEX_EA_Final_Part3_Information_Systems_Technology_Architecture.md,MIGRATE,apex-ea-information-systems-architecture,docs/architecture/11-apex-ea-information-systems-architecture.md,2,"APEX EA, part 3 of 4 (information systems & technology architecture)."
docs/enterprise-architecture/specialization/APEX_EA_Final_Part4_Delivery_Governance_Reference.md,MIGRATE,apex-ea-delivery-governance-reference,docs/architecture/12-apex-ea-delivery-governance-reference.md,2,"APEX EA, part 4 of 4 (delivery, governance & reference)."
