old_path,old_section,title,words,has_frontmatter,last_reviewed,source_type,status_field,mermaid_count,ascii_art_suspected,inferred_doc_type,dup_cluster,notes
docs/coding-tools/claude/Cheatsheet_5_Prompt_Engineering.md,coding-tools,Prompt Engineering Cheat Sheet,866,True,2026-07-17,converted-html,current,0,False,checklist,,
docs/coding-tools/claude/Cheatsheet_6_Claude_CLI.md,coding-tools,Claude CLI Cheat Sheet,1176,True,2026-07-17,converted-html,current,0,False,checklist,,
docs/coding-tools/claude/Cheatsheet_7_Claude_Ecosystem.md,coding-tools,Claude Ecosystem Cheat Sheet,1302,True,2026-07-17,converted-html,current,0,True,checklist,,
docs/coding-tools/claude/Cheatsheet_9_Agents_Parallelism.md,coding-tools,Claude Code Agents & Parallelism,1808,True,2026-07-17,converted-html,current,0,True,checklist,,
docs/coding-tools/claude/Claude_Ecosystem_Research_Report.md,coding-tools,Claude Ecosystem Research Report,6375,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/coding-tools/claude/Module_1_Claude_Foundations.md,coding-tools,Claude Foundations & Ecosystem Overview,2440,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/coding-tools/claude/Module_3_Prompt_Engineering.md,coding-tools,Prompt Engineering & Optimization — Complete Reference,3717,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/coding-tools/claude/Module_4_MCP.md,coding-tools,Model Context Protocol (MCP) — Complete Reference,799,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/coding-tools/claude/Module_5_Claude_Code_Agents.md,coding-tools,"Claude Code, Hooks, Skills & Subagents",977,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/coding-tools/claude/Module_6_Claude_Workflows.md,coding-tools,Claude Dynamic Workflows — Complete Guide,1104,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/coding-tools/claude/Module_7_Safety_Enterprise_Exam.md,coding-tools,"Safety, Enterprise Deployment & CCA-F Exam Prep",2559,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/coding-tools/claude/Questionnaire_Claude_Certification.md,coding-tools,Claude Certification Questionnaire,5778,True,2026-07-17,converted-html,current,0,True,career,,topic-overlap:interview-content
docs/coding-tools/claude/Questionnaire_Vol2_Claude_Certification.md,coding-tools,Claude Cert Questionnaire Vol.2,6233,True,2026-07-17,converted-html,current,0,True,career,,topic-overlap:interview-content
docs/coding-tools/claude/ccaf-cheatsheet.md,coding-tools,CCAF Cheatsheet — Quick Reference,1234,True,2026-07-17,native-md,current,0,False,checklist,,
docs/coding-tools/claude/ccaf-exam-prep-complete.md,coding-tools,CCAF Exam Prep — Complete Guide,25961,True,2026-07-10,native-md,current,0,False,checklist,,
docs/coding-tools/claude/ccao-f-cheatsheet.md,coding-tools,CCAO-F Cheatsheet — Quick Reference,1671,True,2026-07-17,native-md,current,0,False,checklist,,
docs/coding-tools/claude/ccao-f-exam-prep-complete.md,coding-tools,CCAO-F Exam Prep — Complete Guide,12501,True,2026-07-17,native-md,current,0,False,checklist,,
docs/coding-tools/claude/ccar-p-cheatsheet.md,coding-tools,CCAR-P Cheatsheet — Quick Reference,1875,True,2026-07-17,native-md,current,0,False,checklist,,
docs/coding-tools/claude/ccar-p-exam-prep-complete.md,coding-tools,CCAR-P Exam Prep — Complete Guide,17347,True,2026-07-17,native-md,current,0,False,checklist,,
docs/coding-tools/claude/ccdv-f-cheatsheet.md,coding-tools,CCDV-F Cheatsheet — Quick Reference,2112,True,2026-07-17,native-md,current,0,False,checklist,,
docs/coding-tools/claude/ccdv-f-exam-prep-complete.md,coding-tools,CCDV-F Exam Prep — Complete Guide,12843,True,2026-07-17,native-md,current,0,False,checklist,,
docs/coding-tools/claude/claude-agent-sdk-production.md,coding-tools,Claude Agent SDK — Production Reference,7598,True,2026-07-10,native-md,current,0,False,guide,,
docs/coding-tools/claude/claude-api-mastery.md,coding-tools,Claude API Mastery,1313,True,2026-07-10,native-md,current,0,False,guide,,
docs/coding-tools/claude/claude-best-practices.md,coding-tools,How to Use This Guide,6224,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/coding-tools/claude/claude-code-complete-2026.md,coding-tools,Claude Code CLI — Zero to Mastery 2026,5843,True,2026-07-10,native-md,current,0,True,guide,,
docs/coding-tools/claude/claude-enterprise-2026.md,coding-tools,Claude Enterprise Deployment 2026,6673,True,2026-07-10,native-md,current,0,True,guide,,
docs/coding-tools/claude/claude-models-2026.md,coding-tools,Claude Models 2026 — Complete Reference,6493,True,2026-07-10,native-md,current,0,True,guide,,
docs/coding-tools/claude/claude_agents_best_practices_v2.md,coding-tools,Claude & GitHub Agents: Best Practices Guide (v2),6138,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/coding-tools/claude/claude_routines_guide.md,coding-tools,Claude Routines — Complete Help Guide,3856,True,2026-07-17,converted-html,current,0,False,guide,,
docs/coding-tools/claude/constitutional-ai-safety-2026.md,coding-tools,Constitutional AI & Safety 2026,7022,True,2026-07-10,native-md,current,0,True,guide,,
docs/coding-tools/claude/index.md,coding-tools,Claude,546,True,2026-07-10,native-md,current,0,False,hub,,
docs/coding-tools/claude/mcp-deep-guide.md,coding-tools,MCP Deep Guide — Server Development & Enterprise Integration,8382,True,2026-07-10,native-md,current,0,True,guide,,topic-overlap:mcp
docs/coding-tools/claude/prompt-engineering-claude-4.md,coding-tools,Prompt Engineering for Claude 4.x,5963,True,2026-07-10,native-md,current,0,False,guide,,
docs/coding-tools/claude/ruflo-agentic-ai-guide.md,coding-tools,Multi-Agent Orchestration — claude-flow & Beyond,5441,True,2026-07-10,native-md,current,0,True,guide,,
docs/coding-tools/code-review/PR_Review_Handbook_Vol1_Traditional_Review.md,coding-tools,THE ENTERPRISE PR REVIEW PLAYBOOK,5239,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/coding-tools/code-review/PR_Review_Handbook_Vol2_Deep_Domain_Reviews.md,coding-tools,THE ENTERPRISE PR REVIEW PLAYBOOK,4332,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/coding-tools/code-review/PR_Review_Handbook_Vol3_AI_Assisted_Review.md,coding-tools,THE ENTERPRISE PR REVIEW PLAYBOOK,2985,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/coding-tools/code-review/PR_Review_Handbook_Vol4_Agentic_Review_Architecture.md,coding-tools,THE ENTERPRISE PR REVIEW PLAYBOOK,3935,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/coding-tools/code-review/PR_Review_Handbook_Vol5_Case_Studies_Maturity_Model.md,coding-tools,THE ENTERPRISE PR REVIEW PLAYBOOK,3458,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/coding-tools/code-review/index.md,coding-tools,Code Review,72,True,2026-07-10,native-md,current,0,False,hub,,
docs/coding-tools/github-copilot/GitHub_Copilot_Enterprise_Research_2026.md,coding-tools,GITHUB COPILOT ENTERPRISE AGENT PLATFORM,6317,True,2026-07-10,converted-pdf,current,0,False,research-report,,
docs/coding-tools/github-copilot/Part01_Git_Internals.md,coding-tools,Git Internals,3636,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/coding-tools/github-copilot/Part01_Vision_Copilot_Architecture_RepoIntelligence.md,coding-tools,"AI Vision, Copilot Architecture &",3276,True,2026-07-10,converted-pdf,current,0,True,research-report,,
docs/coding-tools/github-copilot/Part02_GitHub_Architecture_and_Actions.md,coding-tools,GitHub Architecture & Actions Deep Dive,2585,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/coding-tools/github-copilot/Part04_RAG_Agents_Models_Platform.md,coding-tools,"RAG Architecture, Agent Comparisons & GitHub Models",2823,True,2026-07-10,converted-pdf,current,0,False,research-report,,
docs/coding-tools/github-copilot/Part04_Runners_and_Runtime.md,coding-tools,GitHub Actions Runners & Runtime,2513,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/coding-tools/github-copilot/Part06_Marketplace_Pages_Packages.md,coding-tools,"Marketplace, Pages, Wiki, Releases & Packages",2120,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/coding-tools/github-copilot/Part07_Prompts_Evaluation_Spark_Infrastructure.md,coding-tools,"Prompt Engineering, Evaluation, Spark & AI Infrastructure",3220,True,2026-07-10,converted-pdf,current,0,False,research-report,,
docs/coding-tools/github-copilot/Part11_CICD_Secrets_Security.md,coding-tools,"CI/CD Architecture, Secrets & Supply Chain Security",2809,True,2026-07-10,converted-pdf,current,0,False,guide,,topic-overlap:security
docs/coding-tools/github-copilot/Part11_Security_Governance.md,coding-tools,Security Architecture & Enterprise AI Governance,3623,True,2026-07-10,converted-pdf,current,0,False,research-report,,topic-overlap:security
docs/coding-tools/github-copilot/Part13_CICD_Observability_Scaling.md,coding-tools,"AI-Assisted CI/CD, Observability & Scaling Challenges",3139,True,2026-07-10,converted-pdf,current,0,False,research-report,,topic-overlap:observability
docs/coding-tools/github-copilot/Part14_Enterprise_APIs_Apps_CLI.md,coding-tools,"Enterprise GitHub, APIs, Apps & CLI",2675,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/coding-tools/github-copilot/Part16_Artifacts_ReferenceArchitecture.md,coding-tools,Engineering Artifacts & Enterprise Reference Architecture,2521,True,2026-07-10,converted-pdf,current,0,False,reference-architecture,,
docs/coding-tools/github-copilot/Part18_Ecosystem_Patterns_Labs.md,coding-tools,"Ecosystem, Enterprise Patterns & Hands-On Labs",3906,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/coding-tools/github-copilot/copilot-enterprise-playbook.md,coding-tools,GitHub Copilot AI Credits Enterprise Mastery Guide,6840,True,2026-07-10,converted-pdf,current,0,True,guide,,
docs/coding-tools/github-copilot/copilotkit-mcp-apps-vs-tools.md,coding-tools,CopilotKit MCP Apps vs Tools — EU Bank Design Decision,1599,True,2026-07-17,converted-html,current,0,False,guide,,topic-overlap:mcp
docs/coding-tools/github-copilot/git-github-platform-engineering-handbook.md,coding-tools,"Git, GitHub Platform & Platform Engineering Cheatsheet",15167,True,2026-07-10,native-md,current,15,False,guide,,
docs/coding-tools/github-copilot/github-copilot-big-wins-research.md,coding-tools,GitHub Copilot Big Wins & Automation Research Playbook,5741,True,2026-07-10,converted-pdf,current,0,False,research-report,,
docs/coding-tools/github-copilot/github-copilot-zero-to-hero.md,coding-tools,GitHub Copilot Zero to Hero,9630,True,2026-07-10,native-md,current,4,False,guide,,
docs/coding-tools/github-copilot/index.md,coding-tools,GitHub Copilot,169,True,2026-07-10,native-md,current,0,False,hub,,
docs/coding-tools/github-copilot/microsoft-apm-guide.md,coding-tools,Microsoft APM — Zero to Mastery,1957,True,2026-07-17,converted-html,current,0,True,guide,,
docs/coding-tools/index.md,coding-tools,Coding Tools,9,True,2026-07-10,native-md,current,0,False,hub,,
docs/cybersec-architect/01-evolution.md,cybersec-architect,Part 1 — Cyber Security Evolution,2271,True,2026-07-10,native-md,current,0,False,guide,,
docs/cybersec-architect/02-enterprise-security-architecture.md,cybersec-architect,Part 2 — Enterprise Security Architecture,2528,True,2026-07-10,native-md,current,0,True,guide,,topic-overlap:security
docs/cybersec-architect/03-security-domains.md,cybersec-architect,Part 3 — Security Domains,2523,True,2026-07-10,native-md,current,0,False,guide,,topic-overlap:security
docs/cybersec-architect/04-ai-security.md,cybersec-architect,Part 4 — AI Security,2538,True,2026-07-10,native-md,current,0,True,guide,,topic-overlap:security
docs/cybersec-architect/05-agentic-ai-security.md,cybersec-architect,Part 5 — Agentic AI Security,2311,True,2026-07-10,native-md,current,0,True,guide,,topic-overlap:security
docs/cybersec-architect/06-identity-architecture.md,cybersec-architect,Part 6 — Identity Architecture,1909,True,2026-07-10,native-md,current,0,False,guide,,
docs/cybersec-architect/07-cloud-security.md,cybersec-architect,Part 7 — Cloud Security Architecture,2371,True,2026-07-10,native-md,current,0,True,guide,,topic-overlap:security
docs/cybersec-architect/08-ai-governance.md,cybersec-architect,Part 8 — AI Governance & Compliance,2253,True,2026-07-10,native-md,current,0,False,guide,,
docs/cybersec-architect/09-security-operations.md,cybersec-architect,Part 9 — Security Operations in the AI Era,1895,True,2026-07-10,native-md,current,0,False,guide,,topic-overlap:security
docs/cybersec-architect/10-technology-investment.md,cybersec-architect,Part 10 — Technology Investment,2013,True,2026-07-10,native-md,current,0,True,guide,,
docs/cybersec-architect/11-ai-investment.md,cybersec-architect,Part 11 — AI & Security Investment,1874,True,2026-07-10,native-md,current,0,True,guide,,
docs/cybersec-architect/12-ea-deliverables.md,cybersec-architect,Part 12 — Enterprise Architecture Deliverables,1933,True,2026-07-10,native-md,current,0,True,guide,,
docs/cybersec-architect/13-security-patterns.md,cybersec-architect,Part 13 — Security Patterns,2245,True,2026-07-10,native-md,current,0,True,guide,,topic-overlap:security
docs/cybersec-architect/14-case-studies.md,cybersec-architect,Part 14 — Industry Case Studies,2776,True,2026-07-10,native-md,current,0,False,guide,,
docs/cybersec-architect/15-emerging-trends.md,cybersec-architect,Part 15 — Emerging Trends 2026–2030,2740,True,2026-07-10,native-md,current,0,False,guide,,
docs/cybersec-architect/index.md,cybersec-architect,Enterprise Cyber Security Architect,801,True,2026-07-10,native-md,current,0,False,hub,,
docs/cybersec-architect/usecase-transcript.md,cybersec-architect,Use Case Transcript — Agentic AI Security Advisory Session,2914,True,2026-07-10,native-md,current,0,False,guide,,
docs/databricks-agentic-ai/index.md,databricks-agentic-ai,Databricks Agentic AI — Enterprise Architect Reference,1309,True,2026-07-16,native-md,current,0,True,hub,,
docs/databricks-agentic-ai/part-01-platform-vision-agentic-services.md,databricks-agentic-ai,Part 1 — Platform Vision & Agentic Services,2125,True,2026-07-16,native-md,current,0,True,guide,,
docs/databricks-agentic-ai/part-02-agent-lake-architecture.md,databricks-agentic-ai,"Part 2 — Agent Lake, Agent Architecture & Multi-Agent Orchestration",2018,True,2026-07-16,native-md,current,0,True,guide,,
docs/databricks-agentic-ai/part-03-mosaic-ai-mlflow.md,databricks-agentic-ai,Part 3 — Mosaic AI & MLflow 3,1922,True,2026-07-16,native-md,current,0,True,guide,,
docs/databricks-agentic-ai/part-04-unity-catalog-governance.md,databricks-agentic-ai,Part 4 — Unity Catalog AI Governance,1720,True,2026-07-16,native-md,current,0,True,guide,,
docs/databricks-agentic-ai/part-05-lakehouse-data-infrastructure.md,databricks-agentic-ai,"Part 5 — Lakehouse Architecture: Lakebase, LTAP & Real-Time",1822,True,2026-07-16,native-md,current,0,True,guide,,
docs/databricks-agentic-ai/part-06-iceberg-open-formats.md,databricks-agentic-ai,"Part 6 — Apache Iceberg, Open Table Formats & Interoperability",1941,True,2026-07-16,native-md,current,0,True,guide,,
docs/databricks-agentic-ai/part-07-security-architecture.md,databricks-agentic-ai,Part 7 — Security Architecture,1817,True,2026-07-16,native-md,current,0,True,guide,,topic-overlap:security
docs/databricks-agentic-ai/part-08-observability-finops-integration.md,databricks-agentic-ai,"Part 8 — Observability, FinOps & Integration Ecosystem",2550,True,2026-07-16,native-md,current,0,True,guide,,topic-overlap:finops;topic-overlap:observability
docs/databricks-agentic-ai/part-09-competitive-reference-architectures.md,databricks-agentic-ai,Part 9 — Competitive Comparison & Industry Reference Architectures,3553,True,2026-07-16,pdf-converted,current,0,True,reference-architecture,,
docs/databricks-agentic-ai/part-12-finops.md,databricks-agentic-ai,Part 12 — AI SOC FinOps & ROI,9,True,2026-07-16,native-md,current,0,False,guide,,topic-overlap:finops
docs/databricks-agentic-ai/part-13-vendor-landscape.md,databricks-agentic-ai,Part 13 — Vendor Landscape & Decision Matrix,9,True,2026-07-16,native-md,current,0,False,guide,,
docs/ea-masterclass/deliverables/business-case-templates.md,ea-masterclass,Business Case Templates (1–6),5454,True,2026-07-10,native-md,current,0,False,template-asset,,
docs/ea-masterclass/deliverables/consulting-templates.md,ea-masterclass,Deliverable Templates 11–20: Consulting & Practice Tools,7240,True,2026-07-10,native-md,current,0,True,template-asset,,
docs/ea-masterclass/deliverables/governance-templates.md,ea-masterclass,Deliverable Templates 7–10: Governance & Decision Frameworks,5907,True,2026-07-10,native-md,current,0,True,template-asset,,
docs/ea-masterclass/deliverables/index.md,ea-masterclass,Deliverables Overview,1613,True,2026-07-10,native-md,current,0,False,hub,,
docs/ea-masterclass/index.md,ea-masterclass,EA Masterclass — From Technical Architect to Enterprise AI Investment Architect,4713,True,2026-07-10,native-md,current,0,True,hub,,
docs/ea-masterclass/module-01-ea-foundations/index.md,ea-masterclass,Module 1 — Enterprise Architecture Foundations,7655,True,2026-07-10,native-md,current,0,True,hub,,
docs/ea-masterclass/module-02-business-acumen/index.md,ea-masterclass,Module 2 — Business Acumen for Enterprise Architects,6756,True,2026-07-10,native-md,current,0,True,hub,,
docs/ea-masterclass/module-03-proposal-lifecycle/index.md,ea-masterclass,Module 3 — Enterprise Proposal Lifecycle,11434,True,2026-07-10,native-md,current,0,True,hub,,
docs/ea-masterclass/module-04-technology-investment/index.md,ea-masterclass,Module 4 — Technology Investment Fundamentals,7665,True,2026-07-14,native-md,current,0,True,hub,,
docs/ea-masterclass/module-05-ai-investment-strategy/index.md,ea-masterclass,Module 5 — AI Investment Strategy,6610,True,2026-07-10,native-md,current,0,True,hub,,
docs/ea-masterclass/module-06-business-case/index.md,ea-masterclass,Module 6 — Business Case Development,8991,True,2026-07-10,native-md,current,0,True,hub,,
docs/ea-masterclass/module-07-proposal-writing/index.md,ea-masterclass,Module 7 — Proposal Writing,6961,True,2026-07-10,native-md,current,0,True,hub,,
docs/ea-masterclass/module-08-financial-literacy/index.md,ea-masterclass,Module 8 — Financial Literacy for Enterprise Architects,7126,True,2026-07-10,native-md,current,0,False,hub,,
docs/ea-masterclass/module-09-enterprise-ai-architecture/index.md,ea-masterclass,Module 9 — Enterprise AI Architecture,7606,True,2026-07-14,native-md,current,0,True,hub,,
docs/ea-masterclass/module-10-governance/index.md,ea-masterclass,Module 10 — Enterprise Governance,8823,True,2026-07-10,native-md,current,0,False,hub,,
docs/ea-masterclass/module-11-executive-communication/index.md,ea-masterclass,Module 11 — Executive Communication,7173,True,2026-07-10,native-md,current,0,True,hub,,
docs/ea-masterclass/module-12-ai-consulting/index.md,ea-masterclass,Module 12 — AI Consulting Engagement,8391,True,2026-07-10,native-md,current,0,True,hub,,
docs/ea-masterclass/module-13-case-studies/energy-utilities.md,ea-masterclass,Case Study: Energy Utility — AI Predictive Maintenance for Grid Infrastructure,4441,True,2026-07-14,native-md,current,0,True,case-study,,
docs/ea-masterclass/module-13-case-studies/global-bank.md,ea-masterclass,Case Study: Global Bank — AI-Powered Loan Origination,3859,True,2026-07-10,native-md,current,0,True,case-study,,
docs/ea-masterclass/module-13-case-studies/government.md,ea-masterclass,Case Study: National Tax Authority — AI Risk-Based Audit Intelligence,3564,True,2026-07-10,native-md,current,0,True,case-study,,
docs/ea-masterclass/module-13-case-studies/healthcare.md,ea-masterclass,Case Study: Healthcare Network — AI Clinical Documentation,4793,True,2026-07-10,native-md,current,0,True,case-study,,
docs/ea-masterclass/module-13-case-studies/index.md,ea-masterclass,Module 13 — Case Studies: AI Transformation Across Six Industries,2496,True,2026-07-10,native-md,current,0,False,hub,,
docs/ea-masterclass/module-13-case-studies/manufacturing.md,ea-masterclass,Case Study: Automotive Manufacturer — AI Predictive Maintenance,3788,True,2026-07-10,native-md,current,0,True,case-study,,
docs/ea-masterclass/module-13-case-studies/retail.md,ea-masterclass,Case Study: Retail Chain — AI Demand Forecasting & Inventory Optimization,3066,True,2026-07-10,native-md,current,0,True,case-study,,
docs/ea-masterclass/module-13-case-studies/telecom.md,ea-masterclass,Case Study: Telecom Operator — AI Customer Retention Platform,3491,True,2026-07-10,native-md,current,0,True,case-study,,
docs/ea-masterclass/module-14-mentoring/index.md,ea-masterclass,Module 14 — Mentoring & Mastery,8096,True,2026-07-10,native-md,current,0,False,hub,,
docs/ea-masterclass/module-15-distinguished-architect/architecture-leadership.md,ea-masterclass,"Architecture Leadership, Organisational Change & CTO Readiness",3237,True,2026-07-10,native-md,current,0,False,guide,,
docs/ea-masterclass/module-15-distinguished-architect/executive-presence.md,ea-masterclass,"Executive Presence, Influence Without Authority & Stakeholder Politics",4047,True,2026-07-10,native-md,current,0,False,guide,,
docs/ea-masterclass/module-15-distinguished-architect/fortune100-modernisation.md,ea-masterclass,Fortune 100 Modernisation Playbook — Leading at Scale,3170,True,2026-07-10,native-md,current,0,True,guide,,
docs/ea-masterclass/module-15-distinguished-architect/index.md,ea-masterclass,"Module 15 — Distinguished Architect: Leadership, Influence & CTO Readiness",1333,True,2026-07-14,native-md,current,0,True,hub,,
docs/ea-masterclass/module-15-distinguished-architect/strategic-thinking.md,ea-masterclass,"Strategic Thinking, Technology Bets & Platform Economics",3702,True,2026-07-10,native-md,current,0,False,guide,,
docs/ea-masterclass/transcripts/bank-discovery-workshop.md,ea-masterclass,Transcript: Global Bank — Day 1 Discovery Workshop,3189,True,2026-07-10,native-md,current,0,False,guide,,
docs/ea-masterclass/transcripts/healthcare-executive-presentation.md,ea-masterclass,Transcript: Healthcare Network — Executive Steering Committee (Month 6 Update),2982,True,2026-07-10,native-md,current,0,False,guide,,
docs/ea-masterclass/transcripts/index.md,ea-masterclass,Real-Life Engagement Transcripts — EA Practitioners in Action,1826,True,2026-07-10,native-md,current,0,False,hub,,
docs/ea-masterclass/transcripts/manufacturing-arb-review.md,ea-masterclass,Transcript: Automotive Manufacturer — Architecture Review Board Session,3282,True,2026-07-10,native-md,current,0,False,guide,,
docs/ea-masterclass/transcripts/retail-proposal-negotiation.md,ea-masterclass,Transcript: Retail Chain — CFO Investment Proposal Negotiation,3334,True,2026-07-10,native-md,current,0,False,guide,,
docs/enterprise-ai-report/index.md,enterprise-ai-report,Enterprise AI Research Report: From Traditional Software to AI-Native Organization,2009,True,2026-07-14,native-md,current,0,False,hub,,
docs/enterprise-ai-report/part-01-evolution.md,enterprise-ai-report,Part 1 — Evolution: Traditional Software to AI-Native Organization,3049,True,2026-07-14,native-md,current,0,False,research-report,,
docs/enterprise-ai-report/part-02-operating-models.md,enterprise-ai-report,Part 2 — Enterprise AI Operating Models,3775,True,2026-07-14,native-md,current,0,True,research-report,,
docs/enterprise-ai-report/part-03-ai-delivery-lifecycle.md,enterprise-ai-report,Part 3 — AI Delivery Lifecycle,470,True,2026-07-14,native-md,current,0,False,research-report,,
docs/enterprise-ai-report/part-04-genai-delivery.md,enterprise-ai-report,Part 4 — GenAI Delivery Lifecycle,647,True,2026-07-14,native-md,current,0,False,research-report,,
docs/enterprise-ai-report/part-05-agentic-lifecycle.md,enterprise-ai-report,Part 5 — Agentic AI Delivery Lifecycle (ADLC),774,True,2026-07-14,native-md,current,0,False,research-report,,
docs/enterprise-ai-report/part-06-governance.md,enterprise-ai-report,Part 6 — Enterprise AI Governance Model,1141,True,2026-07-14,native-md,current,0,True,research-report,,
docs/enterprise-ai-report/part-07-platform-operating-model.md,enterprise-ai-report,Part 7 — AI Platform Operating Model,1123,True,2026-07-14,native-md,current,0,True,research-report,,
docs/enterprise-ai-report/part-08-organizational-roles.md,enterprise-ai-report,"Part 8 — Organizational Roles, RACI & Career Paths",4741,True,2026-07-14,native-md,current,0,True,research-report,,
docs/enterprise-ai-report/part-09-operating-processes.md,enterprise-ai-report,Part 9 — AI Operating Processes,4069,True,2026-07-14,native-md,current,0,False,research-report,,
docs/enterprise-ai-report/part-10-service-catalog.md,enterprise-ai-report,Part 10 — Enterprise AI Service Catalog,3799,True,2026-07-14,native-md,current,0,True,research-report,,
docs/enterprise-ai-report/part-11-devsecops.md,enterprise-ai-report,Part 11 — AI DevSecOps,1113,True,2026-07-14,native-md,current,0,True,research-report,,
docs/enterprise-ai-report/part-12-responsible-ai.md,enterprise-ai-report,Part 12 — Responsible AI,1287,True,2026-07-14,native-md,current,0,True,research-report,,
docs/enterprise-ai-report/part-13-security-model.md,enterprise-ai-report,Part 13 — Enterprise AI Security Model,1576,True,2026-07-14,native-md,current,0,True,research-report,,topic-overlap:security
docs/enterprise-ai-report/part-14-observability.md,enterprise-ai-report,Part 14 — AI Observability,1491,True,2026-07-14,native-md,current,0,True,research-report,,topic-overlap:observability
docs/enterprise-ai-report/part-15-enterprise-architecture.md,enterprise-ai-report,Part 15 — Enterprise Architecture Mapping,1242,True,2026-07-14,native-md,current,0,True,research-report,,
docs/enterprise-ai-report/part-16-financial-model.md,enterprise-ai-report,Part 16 — AI Financial Operating Model,1321,True,2026-07-14,native-md,current,0,True,research-report,,
docs/enterprise-ai-report/part-17-transformation-roadmap.md,enterprise-ai-report,Part 17 — AI Transformation Roadmap & Maturity Model,1437,True,2026-07-14,native-md,current,0,False,research-report,,
docs/enterprise-ai-report/part-18-case-studies.md,enterprise-ai-report,Part 18 — Industry Case Studies & Vendor Perspectives,1341,True,2026-07-14,native-md,current,0,False,research-report,,
docs/enterprise-ai-report/part-19-deliverables.md,enterprise-ai-report,"Part 19 — Deliverables, Templates & Artifacts",1619,True,2026-07-14,native-md,current,0,False,research-report,,
docs/enterprise-ai-report/part-20-greenfield-vs-brownfield.md,enterprise-ai-report,Part 20 — Greenfield vs Brownfield AI Transformation,1917,True,2026-07-14,native-md,current,0,True,research-report,,
docs/enterprise-ai-report/part-21-agentic-process-blueprint.md,enterprise-ai-report,Part 21 — Agentic Process Blueprint: Reimagining Enterprise Processes,2703,True,2026-07-14,native-md,current,0,True,research-report,,
docs/enterprise-architecture/ai-architecture/AI-FinOps-Cost-Management-Guide.md,enterprise-architecture,AI FinOps — Cost Management and Token Economics for Enterprise AI,2268,True,2026-07-14,native-md,current,0,False,guide,,topic-overlap:finops
docs/enterprise-architecture/ai-architecture/AI-Value-Stream-Mapping.md,enterprise-architecture,AI Value Stream Mapping — Lean Delivery for Enterprise AI Programs,1371,True,2026-07-14,native-md,current,0,False,guide,,
docs/enterprise-architecture/ai-architecture/ART-Framework-Agentic-AI-Execution.md,enterprise-architecture,A.R.T. — Agility · Risk · Tenacity: Enterprise Execution Framework for Agentic AI,5906,True,2026-07-14,native-md,current,0,False,guide,,
docs/enterprise-architecture/ai-architecture/AgentOps-Production-Guide.md,enterprise-architecture,AgentOps — Operational Discipline for Production AI Agents,1423,True,2026-07-14,native-md,current,0,True,guide,,
docs/enterprise-architecture/ai-architecture/a2a-enterprise-security-governance-guide.md,enterprise-architecture,"Enterprise-Scale A2A Ecosystem: Security, Governance & Architecture Guide",11939,True,2026-07-11,native-md,current,0,True,guide,,topic-overlap:security
docs/enterprise-architecture/ai-architecture/agent-as-tool-composition.md,enterprise-architecture,Agent-as-Tool Composition Patterns,2206,True,2026-07-14,native-md,current,0,True,guide,,
docs/enterprise-architecture/ai-architecture/agent-communication-identity-gateway.md,enterprise-architecture,"Agent Communication, Identity, Authorization & AI Gateway",2684,True,2026-07-10,native-md,current,0,False,guide,,
docs/enterprise-architecture/ai-architecture/agent-interoperability-orchestration.md,enterprise-architecture,Enterprise Agent Interoperability & Orchestration Governance,2325,True,2026-07-10,native-md,current,0,True,guide,,
docs/enterprise-architecture/ai-architecture/agent-memory-planning-architecture.md,enterprise-architecture,Agent Memory & Planning Architecture,1996,True,2026-07-10,native-md,current,0,False,guide,,topic-overlap:memory
docs/enterprise-architecture/ai-architecture/agent-reliability-engineering.md,enterprise-architecture,Agent Reliability Engineering (ARE),4320,True,2026-07-10,native-md,current,0,True,guide,,
docs/enterprise-architecture/ai-architecture/agentic-ai-reliability-observability-governance.md,enterprise-architecture,"Agentic AI Reliability, Observability & Governance Lifecycle",5396,True,2026-07-10,native-md,current,0,False,guide,,topic-overlap:observability
docs/enterprise-architecture/ai-architecture/agentic-ai-security-guardrails.md,enterprise-architecture,Agentic AI Security Architecture & Multi-Layer Guardrails,4194,True,2026-07-10,native-md,current,0,False,guide,,topic-overlap:security
